"Weekly Polio Incidence, 1928-1948"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1932,40,0.08,-,0.00,0.00,0.08,0.00,0.00,0.00,0.58,0.00,0.00,-,0.00,0.09,0.09,0.12,0.11,0.11,0.28,1.47,0.06,0.07,0.06,0.19,0.25,0.00,0.00,0.07,-,0.00,0.56,0.23,0.13,0.06,0.30,0.03,0.00,0.00,0.62,0.00,0.00,0.00,0.18,0.07,0.00,0.00,0.04,0.19,0.06,0.07,0.00
1932,41,0.08,-,0.47,0.00,0.05,0.00,0.06,0.41,0.39,0.00,0.00,-,0.00,0.06,0.03,0.20,0.00,0.07,0.00,0.61,0.12,0.00,0.02,0.15,0.10,0.00,0.00,0.22,-,0.00,0.29,0.00,0.10,0.03,0.00,0.03,0.00,0.10,0.00,0.00,0.06,0.00,0.04,0.13,0.00,0.28,0.12,0.88,0.00,0.03,0.00
1932,42,0.00,-,0.00,0.00,0.07,0.00,0.00,0.00,0.78,0.13,0.07,-,0.00,0.10,0.03,0.08,0.11,0.00,0.00,0.74,0.06,0.00,0.13,0.15,0.00,0.00,0.00,0.00,-,0.00,0.29,0.00,0.07,0.03,0.00,0.01,0.00,0.41,0.33,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.16,0.00,0.06,0.07,0.00
1932,43,0.04,-,0.00,0.16,0.07,0.09,0.12,0.41,0.19,0.00,0.03,-,0.22,0.08,0.03,0.00,0.05,0.11,0.00,0.37,0.00,0.02,0.02,0.11,0.00,0.03,0.00,0.29,-,0.00,0.19,0.00,0.05,0.03,0.00,0.01,0.08,0.10,0.33,0.00,0.00,0.00,0.15,0.03,0.00,0.00,0.12,0.06,0.00,0.10,0.00
1932,44,0.00,-,0.00,0.05,0.08,0.09,0.00,0.00,0.19,0.00,0.00,-,0.00,0.05,0.00,0.00,0.05,0.04,0.00,0.86,0.24,0.00,0.02,0.11,0.05,0.00,0.00,0.00,-,0.00,0.15,0.00,0.04,0.09,0.15,0.06,0.04,0.10,0.20,0.00,0.06,0.14,0.15,0.02,0.00,0.00,0.04,0.13,0.06,0.03,0.00
1932,45,0.04,-,0.00,0.00,0.10,0.00,0.00,0.00,0.19,0.00,0.00,-,0.00,0.08,0.00,0.04,0.05,0.04,0.05,0.12,0.06,0.05,0.02,0.04,0.00,0.03,0.00,0.14,-,0.00,0.05,0.00,0.03,0.00,0.00,0.04,0.04,0.00,0.09,0.00,0.06,0.00,0.04,0.02,0.00,0.00,0.00,0.06,0.06,0.03,0.00
1932,46,0.00,-,0.00,0.00,0.03,0.09,0.00,0.00,0.00,0.00,0.00,-,0.00,0.06,0.09,0.04,0.11,0.04,0.09,0.00,0.00,0.00,0.04,0.04,0.10,0.00,0.00,0.07,-,0.00,0.12,0.00,0.04,0.00,0.00,0.00,0.04,0.10,0.10,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.08,0.25,0.00,0.03,0.00
1932,47,0.04,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.04,0.03,0.00,0.00,0.15,0.00,0.00,0.12,0.00,0.02,0.00,0.00,0.00,0.00,0.07,-,0.00,0.02,0.00,0.03,0.03,0.00,0.03,0.04,0.10,0.06,0.00,0.06,0.00,0.11,0.00,0.00,0.00,0.12,0.32,0.00,0.00,0.00
1932,48,0.00,-,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.04,0.00,0.25,0.12,0.02,0.04,0.04,0.05,0.00,0.00,0.07,-,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.04,0.00,0.00,0.14,0.04,0.03,0.00,0.00,0.00,0.19,0.00,0.00,0.00
1932,49,0.08,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.07,0.00,-,0.00,0.04,0.00,0.00,0.00,0.04,0.05,0.00,0.06,0.02,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.05,0.00,0.05,0.03,0.00,0.03,0.04,0.00,0.03,0.00,0.00,0.14,0.00,0.00,0.19,0.00,0.00,0.13,0.00,0.00,0.43
1932,50,0.00,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.07,-,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.07,0.00,0.01,0.03,0.30,0.03,0.00,0.00,0.06,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00
1932,51,0.00,-,0.00,0.00,0.03,0.00,0.06,0.00,0.00,0.00,0.03,-,0.22,0.01,0.00,0.00,0.21,0.04,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.07,-,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00
1932,52,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.03,-,0.22,0.03,0.00,0.08,0.00,0.04,0.05,0.00,0.00,0.00,0.02,0.08,0.00,0.00,0.00,0.00,-,0.00,0.10,0.00,0.05,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.06,0.00,0.07,0.00,0.00,0.00,0.04,0.06,0.00,0.00,0.00
1933,1,0.00,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.03,0.00,0.00,0.05,0.00,0.00,0.24,0.00,0.02,0.00,0.04,0.00,0.00,0.00,0.07,-,0.00,0.02,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.11,0.00,0.04,0.00,0.00,0.00,0.00,0.06,0.00,0.03,0.00
1933,2,0.04,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.11,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00
1933,3,0.08,-,0.47,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.07,-,0.00,0.00,0.22,0.00,0.03,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1933,4,0.08,-,1.17,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.03,0.00,0.05,0.04,0.09,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.00,0.74,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00
1933,5,0.00,-,0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.03,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00
1933,6,0.08,-,0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.02,0.00,0.00,0.03,0.00,0.00,-,0.00,0.00,0.00,0.01,0.03,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.23,0.00,0.00
1933,7,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.06,0.00,0.00,0.07,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1933,8,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,-,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.04,0.00,0.00,0.00,0.00,0.06,0.00,0.07,0.00
1933,9,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.07,0.00
1933,10,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.06,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.02,0.00,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.14,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
1933,11,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,-,0.00,0.00,-,0.00,0.00,0.00,0.01,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.11,0.14,0.00,0.03,0.00,0.00,0.00,0.00,0.06,0.00,0.00
1933,12,0.04,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,-,0.00,0.00,0.22,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.02,0.00,0.28,0.00,0.00,0.06,0.03,0.00
1933,13,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.03,0.04,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,-,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.04,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00
1933,14,0.00,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.06,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1933,15,0.04,-,0.00,0.00,0.05,0.09,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.05,0.00,0.02,0.00,0.00,0.04,0.00,0.00,0.01,0.00,0.11,0.00,0.04,0.02,0.00,0.00,0.00,0.19,0.00,0.03,0.00
1933,16,0.04,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.05,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.06,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1933,17,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.03,0.00,0.00,0.04,0.05,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.03,0.15,0.03,0.00,0.10,0.01,0.00,0.06,0.00,0.00,0.02,0.00,0.00,0.04,0.00,0.00,0.07,0.00
1933,18,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.09,0.00,0.05,0.00,0.00,0.00,0.00,0.02,0.06,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.03,0.00,0.03,0.00,0.10,0.05,0.00,0.00,0.00,0.04,0.03,0.00,0.00,0.08,0.06,0.00,0.00,0.00
1933,19,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,-,0.00,0.04,0.03,0.00,0.05,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.13,0.00,0.00,0.00
1933,20,0.04,-,0.00,0.00,0.07,0.00,0.00,0.40,0.00,0.00,0.00,-,0.00,0.01,0.03,0.00,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.06,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.43
1933,21,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.06,0.00,-,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.09,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.02,0.00,0.00,0.01,0.00,0.10,0.00,0.00,0.00,0.14,0.00,0.02,0.00,0.00,0.00,0.06,0.06,0.07,0.00
1933,22,0.04,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.03,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1933,23,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.04,0.05,0.00,0.00,0.07,-,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00
1933,24,0.04,-,0.23,0.00,0.02,0.00,0.06,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.12,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1933,25,0.00,-,0.00,0.05,0.07,0.00,0.06,0.00,0.00,0.00,0.00,-,0.00,0.04,0.00,0.04,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.01,0.03,0.15,0.03,0.00,0.00,0.01,0.00,0.06,0.14,0.00,0.02,0.19,0.00,0.04,0.00,0.00,0.00,0.00
1933,26,0.00,-,0.00,0.00,0.07,0.00,0.12,0.00,0.00,0.00,0.00,-,0.00,0.05,0.03,0.04,0.00,0.00,0.00,0.00,0.06,0.12,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.05,0.00,0.00,0.04,0.04,0.00,0.03,0.15,0.00,0.00,0.07,0.02,0.00,0.00,0.00,0.00,0.17,0.03,0.00
1933,27,0.00,-,0.00,0.11,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.04,0.03,0.04,0.00,0.04,0.05,0.00,0.18,0.16,0.00,0.04,0.05,0.03,0.00,0.00,-,0.00,0.00,0.00,0.03,0.00,0.15,0.01,0.00,0.10,0.00,0.00,0.00,0.00,0.18,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1933,28,0.00,-,0.00,0.00,0.05,0.09,0.00,0.00,0.19,0.00,0.00,-,0.00,0.04,0.03,0.04,0.05,0.07,0.00,0.12,0.24,0.56,0.02,0.11,0.00,0.11,0.00,0.00,-,0.00,0.07,0.00,0.10,0.00,0.00,0.04,0.00,0.00,0.06,0.15,0.00,0.00,0.11,0.02,0.00,0.00,0.04,0.00,0.00,0.00,0.00
1933,29,0.04,-,0.00,0.05,0.08,0.00,0.12,0.00,0.00,0.00,0.00,-,0.00,0.09,0.00,0.00,0.05,0.04,0.05,0.00,0.00,0.44,0.00,0.37,0.00,0.00,0.18,0.00,-,0.00,0.02,0.00,0.21,0.03,0.15,0.09,0.00,0.00,0.05,0.00,0.00,0.29,0.33,0.02,0.00,0.00,0.04,0.06,0.68,0.00,0.00
1933,30,0.00,-,0.00,0.00,0.07,0.00,0.12,0.00,0.00,0.13,0.00,-,0.00,0.09,0.00,0.00,0.05,0.04,0.05,0.00,0.00,0.56,0.06,0.37,0.00,0.03,0.00,0.00,-,0.00,0.10,0.00,0.34,0.00,0.74,0.04,0.00,0.00,0.08,0.00,0.00,0.00,0.25,0.02,0.00,0.00,0.04,0.00,0.11,0.00,0.43
1933,31,0.00,-,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.09,0.03,0.04,0.27,0.00,0.09,0.12,0.18,0.47,0.06,0.15,0.00,0.11,0.00,0.00,-,0.00,0.10,0.00,0.56,0.00,0.15,0.06,0.00,0.10,0.04,0.15,0.06,0.14,0.51,0.05,0.00,0.00,0.00,0.06,0.17,0.00,0.87
1933,32,0.04,-,0.00,0.00,0.05,0.00,0.12,0.00,0.00,0.00,0.00,-,0.22,0.08,0.00,0.08,0.11,0.07,0.00,0.24,0.06,0.68,0.04,0.41,0.00,0.05,0.00,0.00,-,0.00,0.22,0.00,0.76,0.00,0.89,0.22,0.00,0.20,0.28,0.15,0.06,0.43,0.18,0.08,0.00,0.28,0.08,0.00,0.23,0.07,0.00
1933,33,0.00,-,0.00,0.05,0.02,0.00,0.24,0.40,0.00,0.00,0.00,-,0.00,0.21,0.03,0.08,0.11,0.00,0.05,0.49,0.12,1.05,0.06,0.64,0.00,0.08,0.18,0.00,-,0.00,0.37,0.22,1.04,0.00,0.15,0.18,0.00,0.20,0.27,0.44,0.00,0.43,0.29,0.00,0.19,0.00,0.04,0.13,0.34,0.03,0.00
1933,34,0.00,-,0.00,0.00,0.05,0.00,0.00,3.23,0.00,0.00,0.00,-,0.00,0.22,0.06,0.00,0.11,0.00,0.09,0.24,0.00,0.82,0.17,0.67,0.00,0.05,0.18,0.14,-,0.21,0.41,0.00,1.01,0.03,0.74,0.30,0.17,0.00,0.30,0.30,0.06,0.00,0.22,0.02,0.19,0.00,0.00,0.13,0.29,0.07,0.00
1933,35,0.04,-,0.00,0.00,0.03,0.00,0.67,0.00,0.00,0.00,0.03,-,0.00,0.18,0.12,0.12,0.27,0.04,0.05,0.37,0.12,0.75,0.06,1.16,0.00,0.03,0.00,0.00,-,0.00,0.34,0.22,1.25,0.03,1.48,0.33,0.00,0.00,0.51,0.15,0.06,0.14,0.25,0.02,0.00,0.84,0.12,0.19,0.17,0.03,0.00
1933,36,0.08,-,0.23,0.00,0.05,0.19,0.37,0.00,0.19,0.00,0.00,-,0.00,0.10,0.06,0.08,0.27,0.11,0.05,0.61,0.06,0.54,0.15,0.94,0.05,0.08,0.00,0.29,-,0.00,0.93,0.00,0.94,0.03,1.63,0.40,0.04,0.10,0.26,0.15,0.00,0.29,0.40,0.02,0.19,0.56,0.12,0.19,0.29,0.00,0.00
1933,37,0.04,-,0.00,0.00,0.07,0.00,0.55,0.00,0.00,0.00,0.00,-,0.00,0.27,0.03,0.16,0.11,0.19,0.05,0.00,0.12,0.49,0.08,1.05,0.00,0.05,0.18,0.07,-,0.21,0.75,0.00,1.01,0.06,0.59,0.71,0.13,0.20,0.36,0.15,0.00,0.00,0.11,0.02,0.19,0.28,0.04,0.69,0.46,0.13,0.00
1933,38,0.00,-,0.00,0.05,0.07,0.00,0.61,0.00,0.19,0.00,0.07,-,0.00,0.15,0.03,0.20,0.27,0.00,0.05,1.83,0.24,0.44,0.06,1.35,0.05,0.08,0.55,0.07,-,0.00,0.51,0.22,0.64,0.06,1.19,0.30,0.04,0.20,0.27,0.15,0.06,0.29,0.00,0.00,0.19,0.28,0.08,0.25,0.29,0.07,1.30
1933,39,0.08,-,0.23,0.00,0.08,0.00,0.43,0.00,0.19,0.06,0.00,-,0.00,0.19,0.03,0.08,0.05,0.11,0.05,0.00,0.18,0.30,0.17,0.86,0.00,0.03,0.00,0.07,-,0.42,0.32,0.22,0.59,0.09,0.74,0.64,0.17,0.20,0.31,0.30,0.11,0.43,0.15,0.05,0.38,0.84,0.08,0.88,0.23,0.23,0.43
1933,40,0.00,-,0.00,0.00,0.07,0.00,0.30,0.40,0.38,0.00,0.00,-,0.00,0.15,0.12,0.16,0.05,0.19,0.05,0.37,0.30,0.19,0.08,1.01,0.00,0.05,0.00,0.00,-,0.21,0.49,0.00,0.45,0.00,0.15,0.15,0.08,0.41,0.29,0.15,0.00,0.43,0.22,0.02,0.00,0.28,0.16,0.31,0.29,0.10,0.87
1933,41,0.00,-,0.00,0.00,0.07,0.19,0.12,0.00,0.00,0.00,0.00,-,0.00,0.15,0.06,0.12,0.11,0.04,0.00,0.37,0.06,0.19,0.17,0.71,0.00,0.00,0.00,0.00,-,0.21,0.44,0.00,0.30,0.03,1.19,0.39,0.04,0.00,0.18,0.00,0.00,0.29,0.11,0.00,0.00,1.96,0.12,0.25,0.06,0.07,0.43
1933,42,0.00,-,0.00,0.00,0.13,0.00,0.18,0.00,0.00,0.00,0.03,-,0.00,0.08,0.03,0.16,0.00,0.04,0.00,0.73,0.12,0.09,0.06,0.49,0.00,0.05,0.00,0.07,-,0.00,0.22,0.00,0.24,0.03,0.45,0.24,0.04,0.41,0.10,0.00,0.06,0.14,0.04,0.02,0.38,1.96,0.04,0.38,0.23,0.16,0.00
1933,43,0.04,-,0.00,0.00,0.08,0.00,0.06,0.00,0.00,0.00,0.00,-,0.00,0.06,0.03,0.04,0.11,0.00,0.00,0.49,0.12,0.05,0.08,0.41,0.00,0.03,0.00,0.22,-,0.21,0.12,0.00,0.22,0.03,0.59,0.31,0.00,0.10,0.10,0.15,0.00,0.14,0.07,0.02,0.00,0.56,0.08,0.19,0.29,0.03,0.00
1933,44,0.04,-,0.00,0.05,0.07,0.00,0.18,0.00,0.00,0.00,0.07,-,0.00,0.06,0.00,0.04,0.11,0.04,0.00,0.24,0.24,0.07,0.04,0.45,0.00,0.00,0.00,0.00,-,0.00,0.07,0.00,0.14,0.00,0.15,0.19,0.00,0.00,0.07,0.00,0.00,0.14,0.07,0.00,0.19,1.12,0.04,0.19,0.17,0.23,0.00
1933,45,0.00,-,0.00,0.00,0.08,0.00,0.06,0.00,0.00,0.00,0.00,-,0.22,0.01,0.03,0.12,0.05,0.04,0.00,0.12,0.18,0.05,0.02,0.15,0.00,0.03,0.00,0.00,-,0.00,0.07,0.00,0.10,0.06,0.15,0.13,0.04,0.00,0.07,0.00,0.11,0.43,0.04,0.02,0.00,0.00,0.04,0.25,0.06,0.13,0.00
1933,46,0.00,-,0.00,0.05,0.07,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.06,0.00,0.05,0.04,0.05,0.12,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.22,-,0.63,0.05,0.00,0.08,0.03,0.30,0.00,0.00,0.10,0.15,0.00,0.06,0.00,0.11,0.00,0.00,0.56,0.00,0.31,0.00,0.07,0.00
1933,47,0.08,-,0.23,0.11,0.07,0.00,0.00,0.00,0.00,0.00,0.17,-,0.43,0.01,0.00,0.04,0.05,0.11,0.00,0.49,0.06,0.02,0.02,0.07,0.05,0.00,0.37,0.07,-,0.00,0.00,0.22,0.05,0.09,0.00,0.03,0.04,0.41,0.08,0.00,0.06,0.00,0.00,0.05,0.00,0.28,0.04,0.13,0.17,0.10,0.00
1933,48,0.08,-,0.23,0.00,0.07,0.09,0.06,0.00,0.00,0.00,0.00,-,0.00,0.01,0.03,0.00,0.05,0.00,0.00,0.12,0.18,0.02,0.00,0.11,0.00,0.00,0.18,0.07,-,0.00,0.00,0.22,0.04,0.00,0.00,0.07,0.00,0.41,0.06,0.00,0.00,0.00,0.00,0.05,0.19,0.00,0.00,0.00,0.11,0.07,0.00
1933,49,0.00,-,0.00,0.00,0.12,0.00,0.06,0.00,0.00,0.06,0.00,-,0.00,0.00,0.03,0.08,0.00,0.00,0.05,0.00,0.00,0.07,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.05,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.03,0.00
1933,50,0.04,-,0.00,0.00,0.10,0.00,0.00,0.40,0.00,0.00,0.10,-,0.00,0.01,0.03,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.02,0.00,0.05,0.00,0.00,0.00,-,0.21,0.02,0.00,0.05,0.00,0.00,0.06,0.04,0.10,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.03,0.00
1933,51,0.00,-,0.70,0.00,0.02,0.00,0.00,0.40,0.19,0.00,0.00,-,0.43,0.05,0.00,0.00,0.11,0.00,0.09,0.12,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.07,-,0.00,0.00,0.22,0.02,0.00,0.00,0.06,0.00,0.00,0.02,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.00
1933,52,0.00,-,0.23,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.04,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.04,0.05,0.00,0.00,0.14,-,0.00,0.02,0.00,0.02,0.03,0.00,0.06,0.00,0.00,0.01,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.06,0.07,0.00
1934,1,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,-,0.00,0.05,0.22,0.02,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.04,0.00,0.00,0.28,0.00,0.00,0.06,0.03,0.00
