"","name","decade","HEPATITIS","MEASLES","MUMPS","PERTUSSIS","POLIO","RUBELLA","SMALLPOX","Longitude","Latitude"
"43","CALIFORNIA",1940,0,9.28232510288066,0,2.19651750972763,0.305173210161663,0,0.00836781609195402,-119.608055120765,37.2528105889546
"44","CALIFORNIA",1950,0,7.0461,0,0.675757575757576,0,0,0,-119.608055120765,37.2528105889546
"45","CALIFORNIA",1960,0.835533980582524,1.99074363992172,1.25235294117647,0,0,0.581428571428571,0,-119.608055120765,37.2528105889546
"46","CALIFORNIA",1970,0.605833333333333,0.243405511811024,0.336966731898239,0.0172619047619048,0,0.271,0,-119.608055120765,37.2528105889546
"47","CALIFORNIA",1980,0.454015544041451,0.0502822580645161,0.0271400394477318,0.0143248945147679,0,0.0277888446215139,0,-119.608055120765,37.2528105889546
"48","CALIFORNIA",1990,0.344943502824859,0.0911805555555556,0.0126938775510204,0.0255179704016913,0,0.00614190687361419,0,-119.608055120765,37.2528105889546
"49","CALIFORNIA",2000,0.057071129707113,0.00126126126126126,0.00277027027027027,0.039975,0,0.000645161290322581,0,-119.608055120765,37.2528105889546
"50","CALIFORNIA",2010,0.0105102040816327,0,0,0.0662886597938144,0,0,0,-119.608055120765,37.2528105889546
"51","COLORADO",1920,0,2.84060606060606,0,0,0.0825742574257426,0,1.1735,-105.547804558941,38.9990478153267
"52","COLORADO",1930,0,11.3338613861386,0,3.1904854368932,0.107277992277992,0,0.431849710982659,-105.547804558941,38.9990478153267
"53","COLORADO",1940,0,11.2499380165289,0,3.02611881188119,0.28606976744186,0,0.0746910755148741,-105.547804558941,38.9990478153267
"54","COLORADO",1950,0,9.95777096114519,0,0.950214285714286,0,0,0.08,-105.547804558941,38.9990478153267
"55","COLORADO",1960,0.50728813559322,4.03774703557312,1.79354166666667,0,0,1.15859296482412,0,-105.547804558941,38.9990478153267
"56","COLORADO",1970,0.432811158798283,0.331081632653061,0.530492125984252,0.0645,0,0.262576687116564,0,-105.547804558941,38.9990478153267
"57","COLORADO",1980,0.283317422434368,0.0300709219858156,0.024672131147541,0.0527717391304348,0,0.00661290322580645,0,-105.547804558941,38.9990478153267
"58","COLORADO",1990,0.279285714285714,0.027824427480916,0.0163507109004739,0.0796069868995633,0,0.00336,0,-105.547804558941,38.9990478153267
"59","COLORADO",2000,0.0289715536105033,0.00162162162162162,0.00168141592920354,0.213113402061856,0,0.000769230769230769,0,-105.547804558941,38.9990478153267
